Bait,Prey,PreyGene,Spec,SpecSum,AvgSpec,NumReplicates,ctrlCounts,AvgP,MaxP,TopoAvgP,TopoMaxP,SaintScore,logOddsScore,FoldChange,BFDR,boosted_by
XATG16L1,NUP107,NUP107,19|14,33,16.5,2,0|2,1.0,1.0,1.0,1.0,1.0,7.35,16.5,0.0,
XATG16L1,DENND4C,DENND4C,79|87,166,83.0,2,27|27,1.0,1.0,1.0,1.0,1.0,12.16,3.07,0.0,
XATG16L1,VCP,VCP,14|17,31,15.5,2,3|2,1.0,1.0,1.0,1.0,1.0,8.18,6.2,0.0,
XATG16L1,DYNLL1,DYNLL1,3|4,7,3.5,2,0|0,1.0,1.0,1.0,1.0,1.0,5.28,35.0,0.0,
XATG16L1,TRIM26,TRIM26,10|7,17,8.5,2,0|0,1.0,1.0,1.0,1.0,1.0,11.95,85.0,0.0,
XATG16L1,PTPN13,PTPN13,11|14,25,12.5,2,1|1,1.0,1.0,1.0,1.0,1.0,10.09,12.5,0.0,
XATG16L1,PTPN14,PTPN14,5|8,13,6.5,2,0|0,1.0,1.0,1.0,1.0,1.0,8.7,65.0,0.0,
XATG16L1,GAPDH,GAPDH,20|22,42,21.0,2,3|5,1.0,1.0,1.0,1.0,1.0,10.65,5.25,0.0,
XATG16L1,MSRB3,MSRB3,16|10,26,13.0,2,3|1,1.0,1.0,1.0,1.0,1.0,5.12,6.5,0.0,
XATG16L1,VDAC1,VDAC1,7|7,14,7.0,2,0|1,1.0,1.0,1.0,1.0,1.0,7.46,14.0,0.0,
XATG16L1,BNIP2,BNIP2,6|7,13,6.5,2,0|0,1.0,1.0,1.0,1.0,1.0,10.34,65.0,0.0,
XATG16L1,KIF16B,KIF16B,17|20,37,18.5,2,2|3,1.0,1.0,1.0,1.0,1.0,11.65,7.4,0.0,
XATG16L1,FSCN1,FSCN1,18|18,36,18.0,2,0|0,1.0,1.0,1.0,1.0,1.0,28.68,180.0,0.0,
XATG16L1,KIAA1217,KIAA1217,82|84,166,83.0,2,21|22,1.0,1.0,1.0,1.0,1.0,31.8,3.86,0.0,
XATG16L1,OCRL,OCRL,21|24,45,22.5,2,0|0,1.0,1.0,1.0,1.0,1.0,33.11,225.0,0.0,
XATG16L1,PEX19,PEX19,9|8,17,8.5,2,0|0,1.0,1.0,1.0,1.0,1.0,13.53,85.0,0.0,
XATG16L1,ANGEL1,ANGEL1,6|6,12,6.0,2,0|0,1.0,1.0,1.0,1.0,1.0,10.34,60.0,0.0,
XATG16L1,NAP1L1,NAP1L1,78|77,155,77.5,2,12|16,1.0,1.0,1.0,1.0,1.0,45.63,5.54,0.0,
XATG16L1,NAP1L4,NAP1L4,96|107,203,101.5,2,19|21,1.0,1.0,1.0,1.0,1.0,50.79,5.08,0.0,
XATG16L1,ATG3,ATG3,48|45,93,46.5,2,16|13,1.0,1.0,1.0,1.0,1.0,9.38,3.21,0.0,
XATG16L1,LNPEP,LNPEP,20|16,36,18.0,2,0|0,1.0,1.0,1.0,1.0,1.0,25.71,180.0,0.0,
XATG16L1,ATG2B,ATG2B,125|111,236,118.0,2,33|34,1.0,1.0,1.0,1.0,1.0,30.64,3.52,0.0,
XATG16L1,DVL1,DVL1,7|10,17,8.5,2,0|0,1.0,1.0,1.0,1.0,1.0,11.95,85.0,0.0,
XATG16L1,PPP1R16B,PPP1R16B,24|24,48,24.0,2,0|0,1.0,1.0,1.0,1.0,1.0,37.51,240.0,0.0,
XATG16L1,SRGAP2,SRGAP2,10|16,26,13.0,2,2|1,1.0,1.0,1.0,1.0,1.0,6.71,8.67,0.0,
XATG16L1,TRIM37,TRIM37,17|18,35,17.5,2,0|1,1.0,1.0,1.0,1.0,1.0,22.03,35.0,0.0,
XATG16L1,BSDC1,BSDC1,6|5,11,5.5,2,0|0,1.0,1.0,1.0,1.0,1.0,8.7,55.0,0.0,
XATG16L1,USP54,USP54,9|10,19,9.5,2,0|0,1.0,1.0,1.0,1.0,1.0,15.09,95.0,0.0,
XATG16L1,ASCC3,ASCC3,26|35,61,30.5,2,5|4,1.0,1.0,1.0,1.0,1.0,15.83,6.78,0.0,
XATG16L1,ZNF622,ZNF622,11|7,18,9.0,2,0|1,1.0,1.0,1.0,1.0,1.0,7.46,18.0,0.0,
XATG16L1,RPL5,RPL5,6|8,14,7.0,2,0|0,1.0,1.0,1.0,1.0,1.0,10.34,70.0,0.0,
XATG16L1,RASSF5,RASSF5,3|4,7,3.5,2,0|0,1.0,1.0,1.0,1.0,1.0,5.28,35.0,0.0,
XATG16L1,VPS13C,VPS13C,69|89,158,79.0,2,0|1,1.0,1.0,1.0,1.0,1.0,96.52,158.0,0.0,
XATG16L1,KIAA0556,KIAA0556,6|9,15,7.5,2,0|0,1.0,1.0,1.0,1.0,1.0,10.34,75.0,0.0,
XATG16L1,NUP160,NUP160,33|33,66,33.0,2,4|3,1.0,1.0,1.0,1.0,1.0,27.52,9.43,0.0,
XATG16L1,SMG7,SMG7,20|22,42,21.0,2,1|1,1.0,1.0,1.0,1.0,1.0,22.52,21.0,0.0,
XATG16L1,DLG5,DLG5,99|106,205,102.5,2,30|39,1.0,1.0,1.0,1.0,1.0,15.43,2.97,0.0,
XATG16L1,LZTS2,LZTS2,15|19,34,17.0,2,0|0,1.0,1.0,1.0,1.0,1.0,24.21,170.0,0.0,
XATG16L1,HSP90B1,HSP90B1,7|7,14,7.0,2,0|1,1.0,1.0,1.0,1.0,1.0,7.46,14.0,0.0,
XATG16L1,TBC1D2B,TBC1D2B,28|34,62,31.0,2,5|5,1.0,1.0,1.0,1.0,1.0,16.63,6.2,0.0,
XATG16L1,SDCCAG3,SDCCAG3,11|6,17,8.5,2,1|0,1.0,1.0,1.0,1.0,1.0,6.01,17.0,0.0,
XATG16L1,CEP44,CEP44,17|15,32,16.0,2,2|2,1.0,1.0,1.0,1.0,1.0,10.97,8.0,0.0,
XATG16L1,CCDC77,CCDC77,7|7,14,7.0,2,0|0,1.0,1.0,1.0,1.0,1.0,11.95,70.0,0.0,
XATG16L1,N4BP2,N4BP2,73|75,148,74.0,2,13|14,1.0,1.0,1.0,1.0,1.0,42.67,5.48,0.0,
XATG16L1,TRIP10,TRIP10,7|11,18,9.0,2,0|1,1.0,1.0,1.0,1.0,1.0,7.46,18.0,0.0,
XATG16L1,TRIP11,TRIP11,8|9,17,8.5,2,1|0,1.0,1.0,1.0,1.0,1.0,8.91,17.0,0.0,
XATG16L1,EIF3D,EIF3D,20|19,39,19.5,2,1|2,1.0,1.0,1.0,1.0,1.0,18.32,13.0,0.0,
XATG16L1,EIF3E,EIF3E,9|8,17,8.5,2,0|1,1.0,1.0,1.0,1.0,1.0,8.91,17.0,0.0,
XATG16L1,AP2B1,AP2B1,6|3,9,4.5,2,0|0,1.0,1.0,1.0,1.0,1.0,5.28,45.0,0.0,
XATG16L1,SQSTM1,SQSTM1,28|22,50,25.0,2,4|3,1.0,1.0,1.0,1.0,1.0,14.26,7.14,0.0,
XATG16L1,VPS54,VPS54,12|18,30,15.0,2,0|0,1.0,1.0,1.0,1.0,1.0,19.69,150.0,0.0,
XATG16L1,SCYL2,SCYL2,32|32,64,32.0,2,6|10,1.0,1.0,1.0,1.0,1.0,13.2,4.0,0.0,
XATG16L1,STXBP4,STXBP4,15|18,33,16.5,2,0|0,1.0,1.0,1.0,1.0,1.0,24.21,165.0,0.0,
XATG16L1,CRYBG3,CRYBG3,150|168,318,159.0,2,42|52,1.0,1.0,1.0,1.0,1.0,49.12,3.38,0.0,
XATG16L1,TTC28,TTC28,36|51,87,43.5,2,0|5,1.0,1.0,1.0,1.0,1.0,7.02,17.4,0.0,
XATG16L1,CCZ1,CCZ1,8|8,16,8.0,2,0|1,1.0,1.0,1.0,1.0,1.0,8.91,16.0,0.0,
XATG16L1,INPPL1,INPPL1,14|19,33,16.5,2,1|1,1.0,1.0,1.0,1.0,1.0,14.18,16.5,0.0,
XATG16L1,RER1,RER1,7|4,11,5.5,2,0|0,1.0,1.0,1.0,1.0,1.0,7.02,55.0,0.0,
XATG16L1,VTI1B,VTI1B,6|3,9,4.5,2,0|0,1.0,1.0,1.0,1.0,1.0,5.28,45.0,0.0,
XATG16L1,PPP4R1,PPP4R1,22|24,46,23.0,2,1|0,1.0,1.0,1.0,1.0,1.0,29.28,46.0,0.0,
XATG16L1,PPP1R37,PPP1R37,33|36,69,34.5,2,2|2,1.0,1.0,1.0,1.0,1.0,34.51,17.25,0.0,
XATG16L1,RPL11,RPL11,5|3,8,4.0,2,0|0,1.0,1.0,1.0,1.0,1.0,5.28,40.0,0.0,
XATG16L1,THADA,THADA,8|7,15,7.5,2,1|0,1.0,1.0,1.0,1.0,1.0,7.46,15.0,0.0,
XATG16L1,SPEG,SPEG,19|16,35,17.5,2,1|1,1.0,1.0,1.0,1.0,1.0,16.95,17.5,0.0,
XATG16L1,AP2S1,AP2S1,4|3,7,3.5,2,0|0,1.0,1.0,1.0,1.0,1.0,5.28,35.0,0.0,
XATG16L1,CCP110,CCP110,19|16,35,17.5,2,0|0,1.0,1.0,1.0,1.0,1.0,25.71,175.0,0.0,
XATG16L1,SPICE1,SPICE1,3|4,7,3.5,2,0|0,1.0,1.0,1.0,1.0,1.0,5.28,35.0,0.0,
XATG16L1,KIAA0753,KIAA0753,7|10,17,8.5,2,0|0,1.0,1.0,1.0,1.0,1.0,11.95,85.0,0.0,
XATG16L1,ATG13,ATG13,11|11,22,11.0,2,0|0,1.0,1.0,1.0,1.0,1.0,18.17,110.0,0.0,
XATG16L1,VPS45,VPS45,8|10,18,9.0,2,0|0,1.0,1.0,1.0,1.0,1.0,13.53,90.0,0.0,
XATG16L1,RBSN,RBSN,5|6,11,5.5,2,0|0,1.0,1.0,1.0,1.0,1.0,8.7,55.0,0.0,
XATG16L1,STX10,STX10,7|11,18,9.0,2,1|1,1.0,1.0,1.0,1.0,1.0,4.82,9.0,0.0,
XATG16L1,STX12,STX12,3|5,8,4.0,2,0|0,1.0,1.0,1.0,1.0,1.0,5.28,40.0,0.0,
XATG16L1,RB1CC1,RB1CC1,38|35,73,36.5,2,0|0,1.0,1.0,1.0,1.0,1.0,53.49,365.0,0.0,
XATG16L1,CEP63,CEP63,13|13,26,13.0,2,2|2,1.0,1.0,1.0,1.0,1.0,8.56,6.5,0.0,
XATG16L1,SECISBP2,SECISBP2,4|3,7,3.5,2,0|0,1.0,1.0,1.0,1.0,1.0,5.28,35.0,0.0,
XATG16L1,AHCY,AHCY,5|3,8,4.0,2,0|0,1.0,1.0,1.0,1.0,1.0,5.28,40.0,0.0,
XATG16L1,CCDC102A,CCDC102A,8|10,18,9.0,2,0|0,1.0,1.0,1.0,1.0,1.0,13.53,90.0,0.0,
XATG16L1,SYCE1,SYCE1,6|6,12,6.0,2,0|0,1.0,1.0,1.0,1.0,1.0,10.34,60.0,0.0,
XATG16L1,PFAS,PFAS,6|7,13,6.5,2,0|0,1.0,1.0,1.0,1.0,1.0,10.34,65.0,0.0,
XATG16L1,TMF1,TMF1,4|5,9,4.5,2,0|0,1.0,1.0,1.0,1.0,1.0,7.02,45.0,0.0,
XATG16L1,ROBO1,ROBO1,10|11,21,10.5,2,0|1,1.0,1.0,1.0,1.0,1.0,11.83,21.0,0.0,
XATG16L1,INADL,INADL,130|138,268,134.0,2,31|36,1.0,1.0,1.0,1.0,1.0,52.31,4.0,0.0,
XATG16L1,NFKBIB,NFKBIB,8|6,14,7.0,2,0|0,1.0,1.0,1.0,1.0,1.0,10.34,70.0,0.0,
XATG16L1,TFEB,TFEB,7|11,18,9.0,2,1|1,1.0,1.0,1.0,1.0,1.0,4.82,9.0,0.0,
XATG16L1,ABCE1,ABCE1,4|4,8,4.0,2,0|0,1.0,1.0,1.0,1.0,1.0,7.02,40.0,0.0,
XATG16L1,PDZD4,PDZD4,5|3,8,4.0,2,0|0,1.0,1.0,1.0,1.0,1.0,5.28,40.0,0.0,
XATG16L1,IPO8,IPO8,152|157,309,154.5,2,2|2,1.0,1.0,1.0,1.0,1.0,200.73,77.25,0.0,
XATG16L1,IPO9,IPO9,189|216,405,202.5,2,8|6,1.0,1.0,1.0,1.0,1.0,218.4,28.93,0.0,
XATG16L1,IPO7,IPO7,196|211,407,203.5,2,23|22,1.0,1.0,1.0,1.0,1.0,156.19,9.04,0.0,
XATG16L1,IPO4,IPO4,9|10,19,9.5,2,0|0,1.0,1.0,1.0,1.0,1.0,15.09,95.0,0.0,
XATG16L1,IPO5,IPO5,66|69,135,67.5,2,0|0,1.0,1.0,1.0,1.0,1.0,97.9,675.0,0.0,
XATG16L1,DTX3L,DTX3L,65|59,124,62.0,2,6|8,1.0,1.0,1.0,1.0,1.0,46.26,8.86,0.0,
XATG16L1,TNPO2,TNPO2,6|6,12,6.0,2,0|0,1.0,1.0,1.0,1.0,1.0,10.34,60.0,0.0,
XATG16L1,HACD3,HACD3,4|3,7,3.5,2,0|0,1.0,1.0,1.0,1.0,1.0,5.28,35.0,0.0,
XATG16L1,USP13,USP13,5|5,10,5.0,2,0|0,1.0,1.0,1.0,1.0,1.0,8.7,50.0,0.0,
XATG16L1,GCOM1,GCOM1,9|9,18,9.0,2,1|1,1.0,1.0,1.0,1.0,1.0,7.42,9.0,0.0,
XATG16L1,SEMA4C,SEMA4C,19|13,32,16.0,2,0|0,1.0,1.0,1.0,1.0,1.0,21.21,160.0,0.0,
XATG16L1,PRIM2,PRIM2,3|4,7,3.5,2,0|0,1.0,1.0,1.0,1.0,1.0,5.28,35.0,0.0,
XATG16L1,ARHGEF16,ARHGEF16,19|16,35,17.5,2,4|3,1.0,1.0,1.0,1.0,1.0,7.7,5.0,0.0,
XATG16L1,PIK3C2A,PIK3C2A,43|49,92,46.0,2,4|6,1.0,1.0,1.0,1.0,1.0,34.11,9.2,0.0,
XATG16L1,CEP78,CEP78,12|9,21,10.5,2,0|0,1.0,1.0,1.0,1.0,1.0,15.09,105.0,0.0,
XATG16L1,RPL7A,RPL7A,8|8,16,8.0,2,0|1,1.0,1.0,1.0,1.0,1.0,8.91,16.0,0.0,
XATG16L1,TANK,TANK,8|11,19,9.5,2,1|1,1.0,1.0,1.0,1.0,1.0,6.11,9.5,0.0,
XATG16L1,KIF7,KIF7,5|7,12,6.0,2,0|0,1.0,1.0,1.0,1.0,1.0,8.7,60.0,0.0,
XATG16L1,GPRC5A,GPRC5A,7|6,13,6.5,2,0|0,1.0,1.0,1.0,1.0,1.0,10.34,65.0,0.0,
XATG16L1,STRIP1,STRIP1,17|18,35,17.5,2,2|2,1.0,1.0,1.0,1.0,1.0,13.45,8.75,0.0,
XATG16L1,GRIPAP1,GRIPAP1,4|6,10,5.0,2,0|0,1.0,1.0,1.0,1.0,1.0,7.02,50.0,0.0,
XATG16L1,LTV1,LTV1,13|10,23,11.5,2,0|0,1.0,1.0,1.0,1.0,1.0,16.64,115.0,0.0,
XATG16L1,MICALL2,MICALL2,9|13,22,11.0,2,0|0,1.0,1.0,1.0,1.0,1.0,15.09,110.0,0.0,
XATG16L1,EGFR,EGFR,9|9,18,9.0,2,0|0,1.0,1.0,1.0,1.0,1.0,15.09,90.0,0.0,
XATG16L1,EXOC3,EXOC3,36|42,78,39.0,2,4|6,1.0,1.0,1.0,1.0,1.0,25.72,7.8,0.0,
XATG16L1,EXOC1,EXOC1,5|7,12,6.0,2,0|0,1.0,1.0,1.0,1.0,1.0,8.7,60.0,0.0,
XATG16L1,EXOC4,EXOC4,49|61,110,55.0,2,9|10,1.0,1.0,1.0,1.0,1.0,27.43,5.79,0.0,
XATG16L1,PPP1R13B,PPP1R13B,4|3,7,3.5,2,0|0,1.0,1.0,1.0,1.0,1.0,5.28,35.0,0.0,
XATG16L1,PPP1R13L,PPP1R13L,63|58,121,60.5,2,16|21,1.0,1.0,1.0,1.0,1.0,12.81,3.27,0.0,
XATG16L1,TNRC6A,TNRC6A,13|17,30,15.0,2,0|0,1.0,1.0,1.0,1.0,1.0,21.21,150.0,0.0,
XATG16L1,CENPH,CENPH,6|3,9,4.5,2,0|0,1.0,1.0,1.0,1.0,1.0,5.28,45.0,0.0,
XATG16L1,DHX32,DHX32,4|6,10,5.0,2,0|0,1.0,1.0,1.0,1.0,1.0,7.02,50.0,0.0,
XATG16L1,NCKAP5L,NCKAP5L,35|34,69,34.5,2,1|2,1.0,1.0,1.0,1.0,1.0,38.85,23.0,0.0,
XATG16L1,CDC42BPG,CDC42BPG,64|62,126,63.0,2,0|0,1.0,1.0,1.0,1.0,1.0,92.2,630.0,0.0,
XATG16L1,ZNF185,ZNF185,39|43,82,41.0,2,1|1,1.0,1.0,1.0,1.0,1.0,49.34,41.0,0.0,
XATG16L1,DHPS,DHPS,8|6,14,7.0,2,1|0,1.0,1.0,1.0,1.0,1.0,6.01,14.0,0.0,
XATG16L1,CCDC6,CCDC6,17|22,39,19.5,2,4|3,1.0,1.0,1.0,1.0,1.0,8.75,5.57,0.0,
XATG16L1,RANBP6,RANBP6,4|7,11,5.5,2,0|0,1.0,1.0,1.0,1.0,1.0,7.02,55.0,0.0,
XATG16L1,STX8,STX8,5|3,8,4.0,2,0|0,1.0,1.0,1.0,1.0,1.0,5.28,40.0,0.0,
XATG16L1,CSPP1,CSPP1,14|13,27,13.5,2,0|0,1.0,1.0,1.0,1.0,1.0,21.21,135.0,0.0,
XATG16L1,STX6,STX6,4|3,7,3.5,2,0|0,1.0,1.0,1.0,1.0,1.0,5.28,35.0,0.0,
XATG16L1,KEAP1,KEAP1,59|59,118,59.0,2,3|4,1.0,1.0,1.0,1.0,1.0,61.49,16.86,0.0,
XATG16L1,NBR1,NBR1,7|9,16,8.0,2,0|0,1.0,1.0,1.0,1.0,1.0,11.95,80.0,0.0,
XATG16L1,TXLNA,TXLNA,8|7,15,7.5,2,1|0,1.0,1.0,1.0,1.0,1.0,7.46,15.0,0.0,
XATG16L1,CASC5,CASC5,29|32,61,30.5,2,6|8,1.0,1.0,1.0,1.0,1.0,12.6,4.36,0.0,
XATG16L1,TBKBP1,TBKBP1,18|21,39,19.5,2,1|1,1.0,1.0,1.0,1.0,1.0,19.73,19.5,0.0,
XATG16L1,PCCB,PCCB,18|26,44,22.0,2,1|0,1.0,1.0,1.0,1.0,1.0,23.48,44.0,0.0,
XATG16L1,ERBB2IP,ERBB2IP,94|99,193,96.5,2,35|35,1.0,1.0,1.0,1.0,1.0,5.65,2.76,0.0,
XATG16L1,CCDC88A,CCDC88A,10|12,22,11.0,2,0|0,1.0,1.0,1.0,1.0,1.0,16.64,110.0,0.0,
XATG16L1,UHRF1BP1,UHRF1BP1,29|24,53,26.5,2,0|0,1.0,1.0,1.0,1.0,1.0,37.51,265.0,0.0,
XATG16L1,JUP,JUP,34|32,66,33.0,2,4|7,1.0,1.0,1.0,1.0,1.0,19.65,6.0,0.0,
XATG16L1,PARP9,PARP9,20|22,42,21.0,2,1|1,1.0,1.0,1.0,1.0,1.0,22.52,21.0,0.0,
XATG16L1,TCHP,TCHP,18|20,38,19.0,2,1|2,1.0,1.0,1.0,1.0,1.0,16.98,12.67,0.0,
XATG16L1,STRN4,STRN4,19|16,35,17.5,2,4|5,1.0,1.0,1.0,1.0,1.0,4.96,3.89,0.0,
XATG16L1,ACACA,ACACA,486|509,995,497.5,2,171|182,1.0,1.0,1.0,1.0,1.0,45.39,2.82,0.0,
XATG16L1,ACACB,ACACB,62|63,125,62.5,2,2|1,1.0,1.0,1.0,1.0,1.0,78.04,41.67,0.0,
XATG16L1,APPL2,APPL2,8|7,15,7.5,2,0|1,1.0,1.0,1.0,1.0,1.0,7.46,15.0,0.0,
XATG16L1,RUSC2,RUSC2,32|30,62,31.0,2,0|0,1.0,1.0,1.0,1.0,1.0,46.25,310.0,0.0,
XATG16L1,DIP2A,DIP2A,44|46,90,45.0,2,5|9,1.0,1.0,1.0,1.0,1.0,32.98,6.43,0.0,
XATG16L1,VPS33B,VPS33B,10|10,20,10.0,2,2|1,1.0,1.0,1.0,1.0,1.0,6.71,6.67,0.0,
XATG16L1,NBAS,NBAS,50|56,106,53.0,2,1|1,1.0,1.0,1.0,1.0,1.0,64.92,53.0,0.0,
XATG16L1,PPP6R2,PPP6R2,9|12,21,10.5,2,1|2,1.0,1.0,1.0,1.0,1.0,5.51,7.0,0.0,
XATG16L1,PPP6R1,PPP6R1,27|32,59,29.5,2,1|1,1.0,1.0,1.0,1.0,1.0,32.37,29.5,0.0,
XATG16L1,A0A1B0GTX1,DNMBP,13|15,28,14.0,2,0|0,1.0,1.0,1.0,1.0,1.0,21.21,140.0,0.0,
XATG16L1,GIGYF1,GIGYF1,16|17,33,16.5,2,5|3,1.0,1.0,1.0,1.0,1.0,6.37,4.12,0.0,
XATG16L1,MRC2,MRC2,4|6,10,5.0,2,0|0,1.0,1.0,1.0,1.0,1.0,7.02,50.0,0.0,
XATG16L1,ELFN1,ELFN1,17|12,29,14.5,2,0|0,1.0,1.0,1.0,1.0,1.0,19.69,145.0,0.0,
XATG16L1,FLII,FLII,12|12,24,12.0,2,0|1,1.0,1.0,1.0,1.0,1.0,14.75,24.0,0.0,
XATG16L1,ELFN2,ELFN2,15|16,31,15.5,2,4|3,1.0,1.0,1.0,1.0,1.0,6.62,4.43,0.0,
XATG16L1,STK11IP,STK11IP,29|29,58,29.0,2,0|0,1.0,1.0,1.0,1.0,1.0,44.8,290.0,0.0,
XATG16L1,MAGED1,MAGED1,5|9,14,7.0,2,0|0,1.0,1.0,1.0,1.0,1.0,8.7,70.0,0.0,
XATG16L1,ANKRD50,ANKRD50,3|4,7,3.5,2,0|0,1.0,1.0,1.0,1.0,1.0,5.28,35.0,0.0,
XATG16L1,POC5,POC5,7|10,17,8.5,2,0|0,1.0,1.0,1.0,1.0,1.0,11.95,85.0,0.0,
XATG16L1,TRIM47,TRIM47,5|6,11,5.5,2,0|0,1.0,1.0,1.0,1.0,1.0,8.7,55.0,0.0,
XATG16L1,KIF3A,KIF3A,9|8,17,8.5,2,0|0,1.0,1.0,1.0,1.0,1.0,13.53,85.0,0.0,
XATG16L1,PEX5,PEX5,66|68,134,67.0,2,12|10,1.0,1.0,1.0,1.0,1.0,41.75,6.09,0.0,
XATG16L1,EPHA2,EPHA2,30|28,58,29.0,2,10|7,1.0,1.0,1.0,1.0,1.0,7.21,3.41,0.0,
XATG16L1,C11ORF49,C11ORF49,30|34,64,32.0,2,7|4,1.0,1.0,1.0,1.0,1.0,17.47,5.82,0.0,
XATG16L1,UNC13D,UNC13D,9|10,19,9.5,2,1|1,1.0,1.0,1.0,1.0,1.0,7.42,9.5,0.0,
XATG16L1,ARHGEF28,ARHGEF28,31|35,66,33.0,2,1|0,1.0,1.0,1.0,1.0,1.0,42.25,66.0,0.0,
XATG16L1,CEP131,CEP131,68|84,152,76.0,2,0|2,1.0,1.0,1.0,1.0,1.0,37.57,76.0,0.0,
XATG16L1,GNB2L1,GNB2L1,13|11,24,12.0,2,0|1,1.0,1.0,1.0,1.0,1.0,13.29,24.0,0.0,
XATG16L1,TXNL1,TXNL1,28|30,58,29.0,2,7|9,1.0,1.0,1.0,1.0,1.0,8.68,3.62,0.0,
XATG16L1,IFT20,IFT20,6|6,12,6.0,2,0|0,1.0,1.0,1.0,1.0,1.0,10.34,60.0,0.0,
XATG16L1,OFD1,OFD1,23|24,47,23.5,2,0|0,1.0,1.0,1.0,1.0,1.0,36.04,235.0,0.0,
XATG16L1,DIAPH3,DIAPH3,19|17,36,18.0,2,2|1,1.0,1.0,1.0,1.0,1.0,15.65,12.0,0.0,
XATG16L1,WIPI2,WIPI2,138|140,278,139.0,2,28|27,1.0,1.0,1.0,1.0,1.0,76.14,5.05,0.0,
XATG16L1,MON2,MON2,5|4,9,4.5,2,0|0,1.0,1.0,1.0,1.0,1.0,7.02,45.0,0.0,
XATG16L1,LMTK2,LMTK2,29|27,56,28.0,2,0|0,1.0,1.0,1.0,1.0,1.0,41.89,280.0,0.0,
XATG16L1,IFIT1,IFIT1,8|10,18,9.0,2,0|0,1.0,1.0,1.0,1.0,1.0,13.53,90.0,0.0,
XATG16L1,CAV2,CAV2,6|8,14,7.0,2,0|0,1.0,1.0,1.0,1.0,1.0,10.34,70.0,0.0,
XATG16L1,CCT5,CCT5,6|6,12,6.0,2,0|0,1.0,1.0,1.0,1.0,1.0,10.34,60.0,0.0,
